price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated
465000.0,3.0,1.5,2020,11358,1.0,0,0,4,1190,830,1956,0
549900.0,5.0,2.75,3060,7015,1.0,0,0,5,1600,1460,1979,0
375000.0,2.0,1.0,820,6250,1.0,0,0,4,820,0,1922,0
221000.0,3.0,1.0,910,8789,1.0,0,0,3,910,0,1966,1963
776000.0,4.0,2.5,3040,6425,2.0,0,0,3,3040,0,2008,0
1688000.0,4.0,2.5,3000,7500,2.0,0,0,3,3000,0,1937,1994
600000.0,3.0,2.5,3240,8016,2.0,0,0,3,2910,330,2004,2003
837700.0,5.0,2.75,3010,12611,2.0,0,0,3,3010,0,1994,0
675000.0,3.0,3.5,2300,5611,1.0,0,0,3,2300,0,2004,2003
575000.0,3.0,2.25,1700,3333,1.5,0,0,3,1100,600,1924,2011
248000.0,4.0,3.0,2163,5883,2.0,0,0,3,2163,0,2006,0
418000.0,4.0,3.0,2360,6250,1.0,0,2,3,1460,900,1960,2012
745000.0,3.0,1.75,1490,9800,1.0,0,0,4,1140,350,1947,1988
249900.0,2.0,1.0,1140,5500,1.0,0,0,3,1140,0,1947,2012
542525.0,4.0,2.5,2650,5600,2.0,0,0,3,2650,0,2014,0
610000.0,4.0,3.0,2450,10117,1.0,0,0,5,1580,870,1967,0
500000.0,3.0,2.25,1760,4539,2.0,0,0,3,1760,0,1988,2000
914500.0,4.0,2.5,3950,10856,3.0,0,0,3,3950,0,2013,1923
490000.0,2.0,1.0,1840,3300,1.5,0,0,4,1130,710,1910,0
419000.0,3.0,1.5,1570,6700,1.0,0,0,4,1570,0,1956,0
550000.0,4.0,1.0,1440,3600,1.5,0,0,4,1440,0,1924,0
235000.0,3.0,1.75,1400,6300,1.0,0,0,3,1400,0,1998,2006
482000.0,3.0,2.25,1710,21485,2.0,0,0,3,1710,0,1989,0
815000.0,4.0,2.75,3488,9614,2.0,0,0,3,3488,0,1998,2006
545000.0,3.0,2.0,1340,7200,1.5,0,0,4,1340,0,1923,0
660000.0,3.0,2.5,2290,2798,3.0,0,0,4,2290,0,1953,1983
232500.0,3.0,1.5,1940,9887,1.0,0,0,4,1140,800,1969,0
235000.0,3.0,1.0,1170,11100,1.0,0,0,4,1170,0,1968,0
850000.0,3.0,2.5,3230,5000,2.0,0,2,5,2430,800,1945,0
353000.0,1.0,1.0,550,1279,2.0,0,0,3,550,0,2008,0
495000.0,4.0,2.25,1940,9144,1.0,0,0,4,1430,510,1956,0
265000.0,3.0,1.0,1620,9450,1.5,0,0,3,1620,0,1928,1954
200000.0,4.0,1.0,1350,11507,1.0,0,0,3,1350,0,1966,1963
620000.0,3.0,1.0,1710,4050,1.5,0,0,3,1710,0,1909,2004
185000.0,3.0,1.5,1370,8470,1.0,0,0,4,1370,0,1961,2001
437000.0,3.0,1.75,2220,17568,1.0,0,0,4,2220,0,1967,0
295000.0,5.0,3.5,2100,5107,2.0,0,0,3,1410,690,1999,0
630000.0,4.0,2.5,2807,9430,2.0,0,0,3,2807,0,1996,0
616000.0,4.0,2.5,2490,12929,2.0,0,0,3,2490,0,1983,2009
762300.0,4.0,2.5,3880,14550,2.0,0,0,3,3880,0,1987,2000
390000.0,3.0,2.25,1600,10240,1.0,0,0,3,1090,510,1979,2014
754950.0,3.0,2.5,2610,7256,2.0,0,0,3,2610,0,2014,0
0.0,3.0,3.0,1860,7440,1.0,0,0,5,1040,820,1954,0
239950.0,3.0,1.0,1900,33888,1.5,0,0,4,1900,0,1942,1982
646000.0,4.0,2.25,2500,8500,1.0,0,0,4,1600,900,1978,2000
798800.0,3.0,2.75,2670,3738,1.0,0,0,3,1720,950,2013,1923
395000.0,4.0,2.5,2910,5000,2.0,0,0,3,2910,0,2002,0
300000.0,2.0,1.0,750,5120,1.0,0,0,4,750,0,1941,1998
788600.0,4.0,2.75,3500,7200,2.0,0,0,3,3500,0,2005,0
831000.0,4.0,3.0,2170,4000,2.0,0,0,4,1610,560,1982,2011
264950.0,4.0,1.75,1770,9011,1.0,0,0,5,1050,720,1983,0
555000.0,3.0,2.5,1940,3211,2.0,0,0,3,1940,0,2009,0
351999.0,3.0,2.5,2370,4200,2.0,0,0,3,2370,0,2014,0
819000.0,3.0,2.75,3176,13391,2.0,0,3,4,2726,450,1985,0
168000.0,2.0,1.5,1220,3568,1.5,0,0,4,1220,0,1976,1992
743700.0,4.0,2.5,2610,33206,2.0,0,0,3,2610,0,1988,2000
374000.0,4.0,2.5,2580,6260,2.0,0,0,3,2580,0,2004,2003
300000.0,3.0,2.0,1510,7066,1.0,0,2,3,1230,280,1973,2013
455000.0,4.0,2.5,2950,4502,2.0,0,0,3,2950,0,2005,0
450000.0,2.0,2.0,1100,3000,1.5,0,0,3,1100,0,1912,2005
955000.0,5.0,2.25,2510,9887,2.0,0,0,3,2510,0,1972,2002
326000.0,6.0,3.0,1880,7200,1.0,0,0,4,1880,0,1966,0
812000.0,4.0,3.5,3370,3634,2.0,0,0,3,2750,620,2007,0
568000.0,4.0,1.75,2110,265716,1.0,0,0,4,2110,0,1979,0
275250.0,3.0,2.25,1520,7199,2.0,0,0,4,1520,0,1992,0
546000.0,2.0,1.0,970,3400,1.0,0,0,3,970,0,1924,2011
465000.0,3.0,1.5,1270,5112,1.0,0,0,3,1270,0,1950,2005
309212.0,3.0,1.75,1150,9600,1.0,0,0,3,1150,0,1979,2014
260000.0,3.0,1.75,1440,12888,1.0,0,2,3,1090,350,1958,2004
494400.0,2.0,1.75,1560,1750,1.0,0,0,4,780,780,1904,0
1695000.0,2.0,2.25,3170,3000,2.0,0,2,5,1990,1180,1900,0
711000.0,4.0,1.75,1980,10800,1.0,0,0,5,990,990,1948,1985
326000.0,3.0,1.0,1030,9834,1.0,0,0,3,1030,0,1969,2010
276900.0,2.0,1.0,1350,10096,1.0,0,2,4,1350,0,1952,0
0.0,5.0,2.25,2880,11965,2.0,0,0,4,2880,0,1990,0
359950.0,3.0,2.25,1940,11612,1.0,0,0,4,1100,840,1981,0
775000.0,2.0,2.5,2680,7392,1.0,0,0,3,2680,0,2004,2003
500000.0,2.0,2.25,1290,1334,3.0,0,0,3,1290,0,2007,0
388000.0,4.0,2.5,2440,7155,2.0,0,0,3,2440,0,1993,0
325000.0,4.0,2.25,1870,9680,1.0,0,0,4,1170,700,1959,0
578000.0,4.0,2.5,2070,5415,2.0,0,0,3,2070,0,1996,0
323833.333333,4.0,1.0,1940,5753,1.5,0,0,3,1940,0,1947,2012
417000.0,3.0,1.5,1340,10224,1.0,0,0,4,1340,0,1956,0
376000.0,3.0,2.0,1340,1384,3.0,0,0,3,1340,0,2008,0
132250.0,4.0,2.25,1830,8734,2.0,0,0,4,1830,0,1991,0
348500.0,3.0,1.5,1360,10726,1.0,0,0,4,1360,0,1966,0
370000.0,2.0,1.0,1220,17172,1.0,0,0,4,1220,0,1947,1988
613000.0,4.0,2.0,1550,4815,1.5,0,0,3,1550,0,1909,2004
349900.0,4.0,2.5,2052,3723,2.0,0,0,3,2052,0,2014,0
940000.0,4.0,2.0,2490,9525,2.0,0,0,5,2490,0,1968,0
170000.0,2.0,1.0,1200,24792,2.0,0,0,2,1200,0,1976,0
507500.0,3.0,1.75,1990,9594,1.0,0,0,3,1190,800,1977,2004
327000.0,5.0,2.75,2400,8050,2.0,0,0,3,2400,0,1998,2006
875000.0,3.0,1.5,1820,12686,1.0,0,0,4,1820,0,1952,0
670000.0,3.0,1.5,1490,4400,1.5,0,0,4,1490,0,1906,1990
279000.0,5.0,2.5,2690,5557,2.0,0,0,3,2690,0,2012,1912
270000.0,3.0,1.75,1300,4127,1.0,0,0,4,650,650,1918,1953
175000.0,3.0,1.0,1010,7034,1.0,0,0,3,1010,0,1954,2005
411715.0,3.0,1.75,1840,5101,1.0,0,0,5,1040,800,1952,1998
546000.0,3.0,1.75,2000,5000,1.0,0,0,4,1110,890,1921,0
489000.0,3.0,3.0,3700,10375,2.0,0,0,3,3700,0,1982,0
267800.0,2.0,1.0,700,6000,1.0,0,0,4,700,0,1949,1985
625000.0,4.0,2.75,2920,6605,2.0,0,0,3,2920,0,2012,1912
185000.0,3.0,1.0,1840,8100,1.0,0,0,4,920,920,1953,1983
575000.0,3.0,1.75,2130,6500,1.0,0,2,3,1170,960,1954,2005
839000.0,3.0,1.0,1230,12305,1.0,0,0,3,1230,0,1955,1990
740000.0,3.0,2.5,3000,25341,2.0,0,0,3,3000,0,1995,0
1120000.0,5.0,2.75,4400,18500,1.0,0,3,5,2250,2150,1963,0
827000.0,4.0,2.5,3230,12100,1.0,0,0,3,1870,1360,1977,2004
140000.0,3.0,1.0,1060,7473,1.0,0,0,3,1060,0,1959,1989
545000.0,5.0,2.5,2730,17240,1.0,0,0,5,1660,1070,1958,0
2700000.0,5.0,4.75,5305,8401,2.0,0,2,3,3745,1560,2005,0
383962.0,4.0,2.5,2700,6998,2.0,0,0,3,2700,0,2001,0
190000.0,3.0,1.0,910,10575,1.0,0,0,4,910,0,1968,0
957000.0,5.0,3.25,3160,5000,2.0,0,2,3,2180,980,2005,0
482500.0,3.0,2.25,1450,1445,2.0,0,0,3,980,470,2005,0
435000.0,5.0,2.0,1840,9240,1.0,0,0,4,1540,300,1942,1958
645000.0,4.0,2.5,2690,18653,2.0,0,0,3,2690,0,1985,0
692000.0,4.0,3.25,5010,34460,2.0,0,0,3,5010,0,1988,2000
471000.0,4.0,2.5,3030,9687,2.0,0,0,3,2020,1010,1998,2006
315368.7,3.0,2.5,3080,12476,2.0,0,0,3,3080,0,1990,2009
215000.0,3.0,1.75,1210,8075,1.0,0,0,4,1210,0,1983,0
1000000.0,2.0,1.75,2430,23400,1.0,0,4,3,2430,0,1951,1994
890000.0,5.0,3.5,4490,6000,2.0,0,0,3,3200,1290,2006,0
506000.0,3.0,1.75,2180,7700,1.0,0,0,3,1480,700,1961,2004
800000.0,4.0,2.75,3150,7035,2.0,0,0,3,3150,0,2004,2003
0.0,4.0,2.25,2890,18226,3.0,1,4,3,2890,0,1984,0
175000.0,2.0,1.0,830,2699,1.0,0,0,3,830,0,1996,0
583000.0,6.0,2.75,2630,16411,1.0,0,0,4,1650,980,1974,0
288500.0,5.0,2.5,3390,9760,1.0,0,0,5,1750,1640,1978,0
507000.0,5.0,3.25,3850,16249,2.0,0,2,3,3030,820,2002,0
245000.0,3.0,1.75,1920,9306,1.0,0,0,3,1000,920,1984,0
585000.0,5.0,2.5,2670,16777,1.5,0,0,4,1620,1050,1920,0
600000.0,2.0,2.5,2510,14878,2.0,0,0,3,2510,0,1990,2009
828950.0,4.0,3.5,3930,5680,2.0,0,1,3,2820,1110,2013,1923
468000.0,4.0,2.5,2100,8400,1.0,0,0,4,1240,860,1976,1992
741500.0,2.0,2.5,2150,5760,1.0,0,0,3,2150,0,2010,0
324500.0,3.0,2.5,1660,3990,2.0,0,0,3,1660,0,2009,0
451000.0,5.0,2.75,2830,8925,1.5,0,0,3,2830,0,1967,2011
0.0,4.0,5.0,4550,18641,1.0,1,4,3,2600,1950,2002,0
720500.0,4.0,2.5,3350,35298,2.0,0,0,4,3350,0,1985,0
1157400.0,3.0,2.5,2740,5925,2.0,0,2,3,2740,0,1913,1992
785000.0,3.0,3.5,4500,21870,2.0,0,0,3,4500,0,2004,2003
257200.0,3.0,2.0,1850,8250,1.0,0,0,4,1150,700,1952,0
286800.0,3.0,2.5,1413,3600,2.0,0,0,3,1413,0,2011,0
278500.0,4.0,2.25,1940,6206,2.0,0,0,3,1940,0,1990,2009
310000.0,3.0,1.0,1050,9876,1.0,0,0,3,1050,0,1953,0
2300000.0,4.0,3.25,4250,8570,2.0,0,0,3,4250,0,2004,2003
576000.0,3.0,2.5,1940,9000,1.0,0,0,4,970,970,1948,0
516500.0,1.0,1.25,1100,638,3.0,0,0,3,1100,0,2014,0
405000.0,4.0,1.75,2180,13529,1.0,0,0,3,1090,1090,1956,2001
252500.0,3.0,2.0,1900,8002,1.0,0,0,3,1900,0,1991,0
235000.0,3.0,1.75,1950,8712,1.0,0,0,3,1950,0,1960,2012
736000.0,2.0,1.0,1500,4000,1.0,0,0,3,1100,400,1933,0
851000.0,3.0,2.5,3560,107290,2.0,0,0,3,3560,0,1987,2000
755000.0,4.0,2.5,2660,10452,2.0,0,0,3,2660,0,1993,0
460000.0,4.0,2.5,2110,35091,1.0,0,0,4,1290,820,1985,0
350000.0,3.0,2.25,1780,16290,2.0,0,0,4,1780,0,1987,0
323000.0,4.0,2.75,1970,7213,1.0,0,0,3,1170,800,1977,2004
350000.0,3.0,2.5,2680,7836,2.0,0,0,3,2680,0,1990,2009
275000.0,3.0,2.0,1380,4500,1.0,0,0,3,1380,0,2008,0
475000.0,4.0,2.5,1850,5444,2.0,0,0,5,1850,0,1981,0
881000.0,5.0,3.0,2510,4125,1.5,0,3,5,1590,920,1925,0
295000.0,3.0,1.5,1640,7222,2.0,0,0,4,1640,0,1908,0
729000.0,3.0,1.0,1580,3840,2.0,0,0,3,1580,0,1908,1988
341000.0,3.0,1.5,1720,7119,1.5,0,0,4,1720,0,1952,0
533000.0,5.0,2.75,1800,3780,1.5,0,0,3,1400,400,1926,2003
285000.0,3.0,1.0,1090,8640,1.0,0,0,4,1090,0,1973,0
750000.0,3.0,1.75,1700,8400,1.0,0,0,3,1460,240,1947,2012
0.0,4.0,2.0,2100,4857,2.0,0,0,3,2100,0,1965,1984
730100.0,4.0,2.5,3120,14300,2.0,0,0,3,3120,0,2003,0
2199900.0,4.0,1.5,1120,5427,1.0,0,0,3,1120,0,1969,2014
473000.0,2.0,1.0,900,5100,1.0,0,0,4,900,0,1909,1989
594950.0,4.0,2.5,2720,10006,2.0,0,0,3,2720,0,1989,0
198000.0,4.0,1.75,2080,7200,1.0,0,0,4,1050,1030,1966,0
650000.0,4.0,2.0,1820,5000,1.5,0,1,3,1640,180,1945,2010
510000.0,3.0,1.75,2170,26460,1.0,0,0,3,1450,720,1986,0
366750.0,3.0,3.0,1571,2017,3.0,0,0,3,1571,0,2008,0
430000.0,4.0,2.25,1790,7203,1.0,0,0,4,1110,680,1973,0
375000.0,4.0,2.5,2040,109336,1.5,0,0,4,2040,0,1973,0
619500.0,3.0,2.5,1700,4105,2.0,0,0,3,1700,0,1992,0
380000.0,5.0,3.5,2420,4670,2.0,0,0,3,2420,0,2013,1923
329950.0,4.0,2.5,2120,4558,2.0,0,0,3,2120,0,2002,0
390000.0,3.0,3.25,1370,913,2.0,0,0,3,1100,270,2006,0
325000.0,3.0,1.75,1790,27427,1.0,0,0,3,1130,660,1978,0
580000.0,3.0,2.5,2040,4627,2.0,0,0,3,2040,0,1992,0
535000.0,3.0,1.0,1580,6300,1.0,0,0,3,1180,400,1925,2002
882566.0,4.0,2.5,3560,5265,3.0,0,0,3,3560,0,2014,0
441000.0,2.0,1.5,1190,3400,1.0,0,0,3,990,200,1919,2001
720000.0,3.0,2.5,2020,1159,3.0,0,3,3,2020,0,2000,0
863000.0,4.0,2.5,4120,22370,2.0,0,0,3,4120,0,1997,0
482000.0,5.0,2.25,2230,9600,1.0,0,0,3,1320,910,1978,0
587000.0,4.0,2.5,2550,6256,2.0,0,0,3,2550,0,1992,0
530000.0,3.0,1.75,1690,8190,1.0,0,0,4,1690,0,1958,1972
1360000.0,4.0,3.0,5430,108900,2.0,0,0,4,5430,0,1987,0
415000.0,4.0,2.5,2170,8518,1.0,0,3,3,1350,820,1955,2005
332000.0,1.0,1.0,960,2640,1.0,0,0,3,760,200,1908,1988
167500.0,1.0,1.0,690,1950,1.0,0,0,3,690,0,1928,1954
540000.0,3.0,2.75,2750,18029,1.0,0,2,5,1810,940,1978,0
490000.0,3.0,2.0,2220,10275,2.0,0,0,3,1640,580,1980,0
509900.0,3.0,2.5,3030,9053,2.0,0,0,3,3030,0,2009,0
1075000.0,5.0,4.75,5180,17811,2.0,0,2,3,4070,1110,2001,0
400000.0,3.0,2.5,2180,7508,1.0,0,0,4,1420,760,1962,0
799000.0,4.0,2.5,2590,7910,2.0,0,0,3,2590,0,2001,0
623000.0,3.0,1.75,2050,16313,1.0,0,0,2,2050,0,1973,0
90000.0,2.0,1.0,790,2640,1.0,0,0,3,790,0,1973,2013
225000.0,3.0,1.0,1040,6535,1.0,0,0,3,1040,0,1947,2012
349500.0,3.0,2.0,1270,3600,1.0,0,0,3,1270,0,1963,2008
345000.0,2.0,1.5,1180,844,2.0,0,0,3,990,190,2005,0
417838.0,4.0,2.5,2530,5048,2.0,0,0,3,2530,0,2014,0
850000.0,5.0,2.0,2310,13430,1.5,0,0,4,2310,0,1966,0
499500.0,3.0,2.5,2970,21907,2.0,0,0,3,2970,0,1998,2006
345950.0,3.0,2.5,2110,4118,2.0,0,0,3,2110,0,1989,0
675000.0,3.0,2.5,2540,7680,2.0,0,1,4,2540,0,1940,2001
212500.0,3.0,1.0,920,14400,1.0,0,0,4,920,0,1977,0
479000.0,3.0,1.0,1370,3000,1.5,0,0,3,1370,0,1924,2011
215000.0,3.0,1.0,1160,10384,1.0,0,0,4,1160,0,1969,0
1015000.0,3.0,2.5,2920,34527,1.0,0,4,4,1800,1120,1954,1983
270000.0,4.0,2.5,1660,8063,1.0,0,0,4,1660,0,1978,2000
440000.0,3.0,2.75,1560,7392,1.0,0,0,5,1030,530,1972,0
575000.0,3.0,1.75,1580,11750,1.0,0,0,4,1180,400,1951,1999
1240000.0,7.0,5.5,6630,13782,2.0,0,0,3,4930,1700,2004,2003
351250.0,4.0,1.75,1580,5340,1.0,0,0,3,1130,450,1947,2012
265000.0,3.0,1.0,1800,7650,1.0,0,0,5,1800,0,1957,0
317000.0,3.0,2.0,1760,11410,1.0,0,0,5,1060,700,1977,0
680000.0,3.0,2.5,2570,3600,2.5,0,0,3,2570,0,2007,0
453000.0,4.0,2.75,2300,37533,1.0,0,3,5,1550,750,1979,0
530000.0,5.0,2.25,2140,7910,1.0,0,0,3,1070,1070,1962,2003
700000.0,4.0,2.5,3010,46173,2.0,0,0,3,3010,0,1996,0
245000.0,4.0,2.0,1580,8000,1.0,0,0,3,1040,540,1967,2011
282508.888889,3.0,1.0,1560,7552,1.0,0,0,4,910,650,1948,0
2400000.0,4.0,3.25,4140,20734,1.0,0,1,3,3300,840,1977,2005
1315000.0,4.0,3.5,3460,3997,2.0,0,0,3,2560,900,2004,2003
550000.0,3.0,2.25,1980,40887,1.0,0,0,4,1980,0,1980,0
785000.0,3.0,2.0,2180,5440,1.0,0,0,5,1100,1080,1904,0
550000.0,4.0,2.5,2170,9600,1.0,0,0,3,1460,710,1980,0
770000.0,4.0,2.5,3920,12415,2.0,0,0,3,3920,0,1997,0
525000.0,3.0,1.5,1540,4773,2.0,0,0,3,1540,0,1941,2009
1505000.0,4.0,3.5,3480,7232,2.0,0,0,3,2580,900,1926,2010
199990.0,3.0,1.0,1100,8560,1.0,0,0,3,1100,0,1961,2004
715000.0,3.0,4.0,2080,2250,3.0,0,4,3,2080,0,1997,0
160000.0,2.0,1.0,520,22334,1.0,0,0,2,520,0,1951,0
605000.0,4.0,2.5,2800,10786,1.0,0,0,3,1420,1380,1970,2014
387000.0,3.0,1.0,1230,9568,1.0,0,0,5,1230,0,1962,0
505000.0,4.0,1.75,1940,4800,1.0,0,0,5,1030,910,1922,1956
385000.0,4.0,1.75,1690,4080,1.0,0,0,4,870,820,1984,0
715000.0,4.0,1.75,3420,7200,1.0,0,3,5,1770,1650,1947,0
410000.0,3.0,2.25,1450,19206,2.0,0,0,3,1450,0,1989,0
439990.0,3.0,2.5,1930,1348,2.0,0,0,3,1300,630,2005,0
456000.0,3.0,1.5,1440,28516,1.0,0,0,4,1440,0,1975,0
254600.0,3.0,2.0,1470,20000,1.0,0,0,4,1470,0,1968,0
486445.833333,3.0,1.75,1880,10032,1.0,0,0,4,1880,0,1984,0
215000.0,3.0,1.0,970,7275,1.0,0,0,4,970,0,1970,0
825000.0,4.0,2.5,2810,9800,1.0,0,0,4,1710,1100,1973,0
550000.0,4.0,2.5,1940,10500,1.0,0,0,4,1140,800,1976,1992
300000.0,2.0,1.0,1010,11919,1.0,0,0,3,1010,0,1947,2012
424000.0,3.0,2.0,1670,7700,1.0,0,0,3,1170,500,1972,2002
533000.0,3.0,1.0,1670,4080,1.0,0,0,3,1170,500,1967,2011
640000.0,2.0,2.25,1540,965,3.0,0,0,3,1540,0,2007,0
330000.0,3.0,2.5,1070,1155,2.0,0,0,3,720,350,2005,0
295000.0,2.0,1.0,800,6500,1.0,0,0,4,800,0,1953,1983
210614.285714,3.0,2.5,2210,10119,1.0,0,0,4,1450,760,1966,0
672000.0,3.0,2.5,2620,21587,2.0,0,0,3,2620,0,1992,0
278900.0,3.0,1.0,990,9798,1.0,0,0,3,990,0,1968,1997
464500.0,3.0,1.75,1150,10466,1.0,0,0,5,1150,0,1959,0
920000.0,4.0,2.75,2880,5750,1.5,0,0,5,1710,1170,1928,1970
230000.0,5.0,2.0,1930,6120,1.5,0,0,3,1930,0,1941,1969
1205000.0,4.0,3.5,3150,5500,2.0,0,0,3,3150,0,2014,0
312000.0,4.0,2.5,1830,5175,2.0,0,0,3,1830,0,2003,0
619000.0,4.0,1.75,1660,3800,1.5,0,0,3,1660,0,1926,2003
500000.0,3.0,1.5,1190,4750,1.0,0,0,3,970,220,1940,1996
465000.0,4.0,2.5,1930,9653,1.0,0,0,4,1930,0,1968,0
310000.0,4.0,2.5,2660,12672,1.0,0,0,4,1740,920,1960,2001
137000.0,3.0,1.0,950,7620,1.0,0,0,3,950,0,1954,2005
560000.0,3.0,2.5,2070,12708,2.0,0,0,3,2070,0,1996,0
594000.0,4.0,1.75,1870,5200,2.0,0,0,4,1200,670,1937,0
449950.0,4.0,2.5,2470,3811,2.0,0,0,3,2470,0,1999,0
510250.0,3.0,1.75,1400,4000,1.0,0,0,3,870,530,1951,1994
276000.0,4.0,2.25,2460,11250,1.0,0,0,4,2460,0,1959,0
250000.0,3.0,1.75,1770,8868,1.0,0,0,4,1770,0,1959,0
545000.0,4.0,2.25,2030,11585,1.0,0,0,4,1590,440,1967,0
470000.0,4.0,2.25,2380,17199,2.0,0,0,3,1530,850,1979,2014
298450.0,5.0,3.0,2100,9752,1.0,0,0,3,1200,900,2007,0
745641.0,4.0,2.5,2440,4850,2.0,0,0,3,2440,0,2013,1923
665000.0,5.0,2.0,2800,17788,1.0,0,0,4,1400,1400,1963,0
294999.0,4.0,2.5,1660,9760,2.0,0,0,3,1660,0,1994,0
1610000.0,4.0,3.5,4390,11600,2.0,0,3,3,3060,1330,1990,2009
385000.0,4.0,2.5,2960,5054,2.0,0,0,3,2960,0,2006,0
735000.0,4.0,3.0,2840,4120,1.5,0,0,4,2060,780,1931,0
850000.0,4.0,3.25,3090,6744,2.0,0,4,3,3090,0,2013,1923
280000.0,3.0,2.0,1790,42399,1.0,0,0,4,1790,0,1990,0
254000.0,2.0,1.0,1060,8187,1.0,0,0,4,1060,0,1952,0
380000.0,3.0,1.75,1690,1468,2.0,0,0,3,1380,310,2008,0
869000.0,4.0,3.0,3740,30884,2.0,0,0,3,3060,680,1988,2000
915000.0,3.0,4.5,3850,62726,2.0,0,0,3,3120,730,2013,1923
250000.0,3.0,2.25,1400,3814,2.0,0,0,3,1400,0,2012,1912
